,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
18,1.2172281472679676,0.8942641742527484,10.11915430352093,5.325832813978191,0.05608305442146958,1.8879582066088922,0.21338181756349855,0.17100329016393515,3.519563835766165,7.481359680788603,0.098442107972798,4.4325726959608,4.079640217870472,0.26372195772956963,8.390793188661332,0.04450579155818559,9.177320211380726,2.6119798105210057,2.774270235653965,1.6152677383273837
19,1.2418673567263505,0.8259632445871828,9.941817210614687,5.106104478240013,0.06170908431522549,1.819953168928623,0.20853403094417045,0.1658539630743192,3.4877419362775957,7.693139976076778,0.10945295215176432,4.558821945172698,4.09846547022462,0.261320048461394,8.161254889518034,0.047889121460865165,9.080846974998709,2.5976631462574002,2.9916280586738133,1.525886423885822
20,1.2872395238058263,0.8443129636347292,9.961036538053323,5.003456822782756,0.04884825588669628,1.7670994568616152,0.18178282544247396,0.16979264276049408,3.589587317436236,7.62816519974733,0.08690749038626396,4.736124060065507,4.036648818105459,0.25756047316128994,8.026967872679235,0.06140432538620645,8.979127313941714,2.602627429366113,2.7353214903734617,1.5410934712737798
21,1.3891653887828785,0.8683499388396738,10.079910350777233,4.95981360003352,0.04865907370112836,1.727467943355442,0.16772353204586926,0.15348823274153464,3.6251694673672317,7.699043750157597,0.0771834900922329,4.943365009841367,4.194841734319926,0.2496712428106775,7.682839106768373,0.048353987878743974,8.914518279582262,2.5049321044236414,2.741904448997229,1.590751559846104
22,1.2788351645965899,0.7737854104055197,9.808578162990086,4.696877431833386,0.054061684852139885,1.668404625879956,0.1771777666856517,0.15676869103108004,3.5874789315306685,7.678309137253175,0.09391060864675083,4.839042139514505,4.187612489468884,0.25474945587047626,7.4670364622547885,0.04455528498386268,8.715577512089045,2.376627126193452,2.7133057993593033,1.4535409826201953
23,1.2558034127288595,0.7454744940798014,9.701610181013406,4.500220248525783,0.04451877162438055,1.6028165847563585,0.18498038816564283,0.13713360433817495,3.601774520507878,7.7447994619079354,0.09250464534158265,4.857467354958032,4.173171018704081,0.2636323818214571,7.108391480099845,0.032064806499999716,8.5861032544939,2.321030037673639,2.6523491810314077,1.3831568123572784
24,1.3462512460966227,0.7372483396140531,9.58677163708215,4.323081741967871,0.04047680500738146,1.566741451486785,0.16808548372028298,0.15400640076186597,3.5975993513159907,7.75922034971937,0.08818344920572775,5.074048199205559,4.316453225326108,0.2637127466874324,6.765805215945498,0.05298809263645225,8.353414865999277,2.2077420995750177,2.5526671671852705,1.3332252176406099
25,1.3556255007371179,0.6852389561287481,9.394215527637373,4.2188907664232,0.04918043221613412,1.5040972346312158,0.16054540404088732,0.13341809288592732,3.698667783086877,7.682772517214437,0.08768987270875085,5.098613649214582,4.336259666059151,0.25378033823698226,6.482074223879886,0.03596212859506393,8.14640326107917,2.1278120697260845,2.4446562368432616,1.2635262015875257
26,1.307702658745027,0.6547887099396766,9.230820744792256,4.120461994478223,0.03963660860322285,1.4749399601821274,0.18170736748754981,0.13369727956951977,3.6996508636733894,7.718799171064529,0.07853741631375621,5.1259548797417445,4.442713133836842,0.27294145391273333,6.191173474444585,0.02976903284749333,7.9907808666771825,2.0300143176818577,2.393760868676047,1.1968325774246666
27,1.3328347201101807,0.6480702318103135,9.087903766165525,3.976584249144328,0.04296335366515592,1.4354340914932462,0.165351828071907,0.14259527501377797,3.767605822212728,7.6915754456378425,0.07485294133593579,5.248904151217968,4.591774467075427,0.2881889720502392,5.845248434956797,0.03402781802683135,7.799016280434809,1.92712143441056,2.3088154383005084,1.1541283471511021
28,1.3110150872609845,0.5900318527437258,9.013062405944142,3.8624323388225847,0.042290854705071344,1.3884362503305079,0.1598383060966396,0.19875012124339622,3.960493389809219,7.666924963406742,0.08180341339423702,5.295088502524946,4.918469355068467,0.2892354011451436,5.459517413086742,0.06530612063087232,7.670519758204183,1.828743904978185,2.2284565840706234,1.0906930422572274
29,1.3304329663085654,0.5734877805741895,8.868015072260368,3.796445129413079,0.048335018729411594,1.317277225448607,0.1794658151020499,0.3561547959527175,4.132380151831418,7.586418570258398,0.0890828193064827,5.250151069409258,5.184258877278189,0.3215125176540605,5.01977765239252,0.1708302487578282,7.483093927211759,1.7607082039564366,2.1175830341608424,1.0411622372990275
30,1.3062492217915844,0.516096485932417,8.804857252172242,3.7017416341117353,0.09635666609218417,1.2638198635935762,0.24843653988375305,0.8455606417158612,4.582482463039457,7.597051535000276,0.13451579783541842,5.242871387499147,5.331864465836804,0.44531078039113947,4.543084632532497,0.5779995443086087,7.354445915982051,1.6512939140711806,2.025197862353964,0.9517955433232352
31,1.313299248428117,0.4542854411411726,8.68376615705691,3.604019450616442,0.2935101796613967,1.1893212036181287,0.435404038387046,1.6363450328504134,4.9415642921661656,7.468450908465827,0.29577735810028,5.113221027859086,5.329515745568695,0.6929004444707206,4.046326294372988,1.3304507970045376,7.112177674214426,1.51588766143321,1.904512969506337,0.842009145821128
32,1.29006145452052,0.4066181352579331,8.600825036284695,3.5296661127787816,0.8704767852510024,1.155997995469125,0.6773285493036865,2.076516366907053,5.234344315261853,7.408209138756034,0.6231534394746833,4.9160153754770155,5.445542433989067,0.8624685184259154,3.7595915117536807,1.8578264477340316,6.946596142967903,1.42436929760524,1.8192042228850098,0.7757614605547624
33,1.2341151893925584,0.3827234390751386,8.504174619922013,3.431125807078894,1.6170072852229498,1.1034088795097101,1.0135298675759723,2.0181017753583244,5.42275319861614,7.287876318470789,1.2406893490552497,4.769194689012205,5.4823035698404015,0.9418066080863061,3.559869895889404,1.8505383487395857,6.834004993298094,1.4002080640226622,1.7806467907035923,0.7317037598710671
34,1.1873604282059433,0.3543276974774443,8.263811371790142,3.264170747771711,1.9864409482291028,1.058798751609736,1.5049581796506826,1.7809784817760848,5.398129745780665,7.087293516685177,1.909444337972474,4.554798119997482,5.381235138442047,1.106799831447696,3.3191319513808057,1.6841076794465444,6.574876855915417,1.3300570665989118,1.68453666805046,0.6897092227292753
35,1.2082612273742763,0.35323444209715965,8.688604814763137,3.3645844033311363,2.265552633025017,1.103202825266683,2.1596661317415182,1.670607679595118,5.809735453648322,7.4420925844081465,2.597606550416365,4.709498905523048,5.644098145225739,1.4466419003020985,3.400793712383047,1.622541172002697,6.851674893966641,1.376957395780001,1.7191705593710362,0.6909020194555915
36,1.1499367263340798,0.3128542362355185,8.473710278744914,3.207934844577138,2.252869101549625,1.0547079987278616,2.581656457202553,1.5347293288403037,5.815057418312322,7.258953072320698,2.869402775329057,4.599004846896245,5.480621342480578,1.7138678427163925,3.2434553414858227,1.487092489244728,6.643916892814225,1.3164802773656807,1.652636675536422,0.643856059682986
37,1.132842117955908,0.32074076307957705,8.377498317485685,3.1925131929991477,2.2802616459242246,1.0282544014098178,2.975535076385064,1.4726560377820441,5.866160442554596,7.230352386416683,3.088879497278708,4.595146192803738,5.444646231367358,2.0698169657110537,3.1412765231573094,1.4052903046081922,6.549167473699215,1.2999097175068897,1.6068773836519772,0.6422226455975284
38,1.1322059861048412,0.3118098778740423,8.491000849078214,3.147337031944236,2.3815935732990647,1.030908825250625,3.308814052378519,1.5257507675165458,6.088083880273472,7.343501231156019,3.286825682490692,4.6988791493064594,5.53783741854107,2.4068623300101626,3.1397627812704823,1.4121450480687905,6.559658731644062,1.3152569025931022,1.603553236334368,0.6375956550981167
39,1.1410732448354604,0.30660225387787515,8.33169215722448,3.0849658257450825,2.38601028259695,1.002422712571669,3.55245585916168,1.523848254325576,6.060085437011877,7.27204388152919,3.366842794042512,4.656634987615599,5.5139872000944585,2.6922324414127843,3.0469776312597805,1.3705334627374648,6.4187628593596715,1.293899608966414,1.5730245157481144,0.6245540672567109
